Reading_Score,Writing_Score,Listening_Score,Speaking_Score,Attendance_Percentage,Practice_Hours,Vocabulary_Score,Grammar_Score,Mock_Test_Score,Final_IELTS_Band
5.1,6.0,4.5,5.9,100.0,10.0,33.6,49.1,5.3,5.0
6.7,5.3,4.2,6.2,100.0,6.0,72.0,52.0,5.7,5.5
4.5,5.1,4.0,5.7,100.0,6.0,52.6,57.1,4.0,4.6
3.5,3.9,2.7,4.0,100.0,5.0,39.9,20.0,3.8,3.6
5.7,4.4,5.7,3.0,100.0,4.6,51.3,43.7,5.6,4.9
8.0,7.5,7.5,7.0,100.0,7.4,86.6,76.8,7.6,7.7
6.4,6.7,6.1,6.3,100.0,6.1,61.2,62.9,6.2,6.2
4.7,3.5,5.5,3.9,100.0,3.6,58.9,41.1,6.0,4.9
6.3,6.6,6.8,6.5,100.0,6.8,60.3,63.8,6.3,6.3
3.6,3.5,4.4,6.1,100.0,4.2,44.5,54.6,3.7,4.3
2.8,3.9,2.0,1.0,100.0,1.7,31.7,33.4,1.8,2.4
4.5,3.2,3.7,3.4,100.0,2.9,59.4,43.2,3.7,4.0
7.4,6.7,6.8,5.8,100.0,8.2,81.6,78.3,7.0,6.5
4.5,6.0,3.8,4.7,100.0,3.4,55.0,41.1,4.5,4.6
4.9,5.2,5.0,4.4,100.0,4.3,40.9,57.6,6.1,5.2
4.0,3.6,4.8,4.1,100.0,5.9,47.1,28.1,4.9,4.2
7.8,6.3,7.6,7.9,100.0,8.2,77.6,82.9,6.6,7.1
6.9,6.4,7.2,8.4,100.0,5.9,88.5,82.8,5.3,6.9
7.4,8.0,8.2,9.0,100.0,8.3,81.8,82.4,7.8,8.1
4.5,5.2,4.7,4.2,100.0,5.4,60.9,40.4,5.5,4.7
5.3,4.5,5.5,3.8,100.0,6.9,41.4,54.1,6.7,5.2
2.8,2.1,2.9,3.7,100.0,1.6,41.2,20.0,3.0,3.1
7.3,7.0,6.4,8.2,100.0,6.4,63.5,77.3,8.0,7.3
3.3,3.4,4.6,4.3,100.0,2.2,41.0,41.9,2.6,3.9
6.5,7.3,3.8,6.7,100.0,4.4,44.6,57.7,5.0,5.7
4.9,3.7,4.3,3.5,100.0,4.0,39.7,37.4,3.0,4.3
3.6,6.0,3.8,3.8,100.0,5.0,31.5,48.8,4.9,4.4
4.1,2.9,3.5,4.1,100.0,5.3,47.8,46.2,3.1,3.6
3.8,2.8,4.5,4.0,100.0,4.0,49.3,33.1,4.6,3.7
4.1,3.3,3.3,4.9,100.0,2.1,35.9,26.5,3.5,3.4
5.9,5.5,3.8,5.2,100.0,5.2,47.6,44.6,5.6,5.3
5.8,7.7,5.4,6.9,100.0,6.5,72.0,71.7,5.7,6.0
4.0,2.9,3.5,4.1,100.0,3.4,24.2,20.0,3.9,3.5
5.7,4.8,4.7,5.5,100.0,3.4,43.0,54.0,4.0,5.1
5.7,5.3,7.6,7.2,100.0,6.5,57.6,79.6,5.4,6.1
3.7,2.6,5.7,2.7,100.0,2.4,30.2,41.1,3.8,4.2
3.2,4.8,2.7,4.3,100.0,4.6,28.5,54.4,4.8,3.8
4.0,4.9,5.1,4.8,100.0,4.0,55.8,59.9,5.2,5.0
4.1,6.4,7.0,6.6,100.0,6.0,73.3,65.9,7.2,6.3
5.7,3.9,5.6,5.2,100.0,3.0,36.0,49.2,4.1,4.6
6.0,5.9,3.9,4.7,100.0,5.7,36.9,38.5,4.7,5.1
5.7,5.1,5.4,5.1,100.0,5.3,45.7,58.6,5.2,5.3
2.5,4.2,3.1,4.7,100.0,3.5,42.1,21.7,3.1,3.5
5.3,4.4,5.5,6.2,100.0,4.9,55.7,46.6,5.4,5.3
5.1,5.3,4.6,5.6,100.0,3.1,40.7,33.4,5.4,5.2
3.8,4.9,4.5,4.0,100.0,3.7,47.1,45.2,5.1,4.7
4.7,4.3,2.9,4.7,100.0,3.2,43.5,57.8,4.8,4.0
4.6,4.1,3.8,4.1,100.0,4.1,27.2,20.0,4.3,4.1
4.7,6.1,4.7,5.0,100.0,5.3,55.4,56.2,6.1,5.4
7.1,5.4,6.6,6.4,100.0,5.8,59.4,66.3,7.8,6.5
5.5,4.4,3.7,4.8,100.0,1.8,52.9,38.9,4.7,4.7
7.1,5.7,5.8,6.0,100.0,5.8,52.6,69.4,5.4,6.1
4.8,2.7,3.3,2.9,100.0,0.7,20.0,20.0,2.9,3.7
3.6,4.4,5.4,4.4,100.0,6.1,40.7,21.8,5.5,4.7
7.2,3.7,3.1,5.9,100.0,5.2,47.5,44.2,4.3,5.2
3.6,2.6,3.3,5.0,100.0,4.5,43.2,29.7,3.6,3.8
3.4,1.8,3.7,4.5,100.0,3.2,48.1,20.0,4.9,3.5
4.5,5.0,4.5,3.7,100.0,4.3,52.2,42.4,4.0,4.5
4.9,6.1,4.2,4.4,100.0,4.1,50.6,42.5,5.9,5.3
5.1,5.6,4.1,4.3,100.0,3.0,50.2,46.4,5.7,4.7
1.3,2.6,2.4,4.0,100.0,1.7,31.3,20.0,1.4,2.5
2.3,1.0,2.5,2.7,100.0,2.7,33.5,20.0,2.2,2.3
5.3,3.3,4.5,6.1,100.0,1.2,32.1,49.8,5.1,4.7
5.5,5.7,5.9,5.4,100.0,4.9,62.8,54.1,5.5,5.6
1.8,1.8,1.9,1.5,100.0,3.6,20.0,20.0,1.0,1.7
4.8,4.2,4.5,4.3,100.0,5.0,51.8,48.4,4.0,4.6
5.3,4.7,4.4,4.3,100.0,6.5,54.5,45.0,4.9,5.0
5.3,6.7,7.1,6.0,100.0,6.1,60.4,72.3,7.6,6.5
5.0,4.7,2.9,3.5,100.0,3.7,37.3,36.0,4.6,3.9
5.2,4.8,6.6,5.9,100.0,7.0,64.8,44.6,5.8,5.9
5.3,6.1,3.6,6.1,100.0,6.1,53.6,53.7,4.9,5.3
3.3,2.0,1.7,4.6,100.0,1.7,20.0,20.0,3.1,2.7
5.0,4.6,5.8,5.5,100.0,4.3,44.9,69.5,6.9,5.3
4.4,4.5,5.7,4.9,100.0,7.1,59.9,51.9,5.8,4.9
4.1,5.3,3.5,4.9,100.0,9.5,66.0,64.1,5.5,4.7
8.6,9.0,9.0,9.0,100.0,7.6,86.5,90.1,9.0,8.6
3.6,2.5,3.1,3.2,100.0,4.0,29.7,20.0,3.2,3.3
7.0,6.9,7.8,6.3,100.0,6.9,73.9,92.7,7.1,7.0
3.6,3.5,4.2,3.9,100.0,4.1,35.5,44.2,5.2,4.0
5.0,6.1,5.1,6.2,100.0,5.8,48.7,63.4,5.6,5.0
3.8,4.3,4.5,5.3,100.0,3.1,37.1,35.2,6.0,4.3
3.6,4.4,4.2,5.2,100.0,4.3,37.5,40.8,5.0,4.2
4.6,5.7,3.6,3.5,100.0,1.7,22.8,54.5,4.0,4.1
4.5,5.9,4.8,3.7,100.0,6.2,54.2,39.3,6.4,5.1
4.1,1.6,3.5,2.4,100.0,6.1,33.1,50.0,3.5,3.2
5.8,4.2,6.0,6.5,100.0,5.2,47.8,63.3,5.8,5.9
4.6,4.4,4.9,6.4,100.0,4.1,43.9,35.6,3.5,4.9
3.4,2.5,3.8,3.3,100.0,3.1,25.0,36.6,3.8,3.2
5.1,5.1,5.0,6.5,100.0,5.8,49.9,54.3,5.8,5.5
7.1,6.5,7.1,7.2,100.0,7.5,45.7,60.6,4.5,6.5
4.6,4.5,3.1,3.1,100.0,5.6,49.1,35.1,2.4,3.7
5.9,4.8,4.8,5.6,100.0,4.8,37.2,57.9,6.0,5.3
4.0,5.8,4.0,4.9,100.0,4.6,36.9,43.7,4.3,4.8
6.3,8.6,5.9,3.8,100.0,1.1,54.3,59.4,6.4,6.4
5.6,5.6,5.3,6.4,100.0,7.0,56.7,64.3,5.4,5.8
7.2,7.6,7.9,8.3,100.0,5.9,62.4,86.3,5.7,7.7
4.6,4.9,6.2,5.1,100.0,4.2,64.0,49.1,4.2,5.3
5.4,5.6,5.9,5.7,100.0,7.1,47.2,53.1,6.9,5.5
4.6,4.3,5.2,5.0,100.0,2.8,39.4,51.3,4.8,4.8
6.9,5.5,7.2,6.4,100.0,8.6,87.4,87.0,6.2,6.8
5.2,3.0,2.8,3.1,100.0,3.7,42.4,42.5,2.2,3.3
6.8,6.3,5.9,5.3,100.0,8.3,48.6,73.6,4.6,5.9
3.8,4.3,5.5,4.4,100.0,3.4,45.8,41.9,5.6,4.5
6.0,2.4,4.5,5.0,100.0,2.2,46.7,51.7,4.7,4.6
4.9,5.5,4.2,4.6,100.0,5.1,34.5,59.3,5.8,5.0
5.8,5.3,5.2,4.5,100.0,6.3,46.2,68.8,4.8,5.4
4.1,6.2,4.8,5.5,100.0,5.8,48.0,60.5,3.8,4.9
5.4,5.6,4.6,5.6,100.0,3.6,65.9,42.0,5.1,5.4
7.1,5.5,8.4,6.4,100.0,4.9,71.8,85.2,6.5,6.7
5.0,4.0,5.8,6.6,100.0,6.0,63.6,81.6,5.6,5.1
6.5,5.4,5.2,5.6,100.0,7.1,54.9,57.3,5.5,5.8
5.5,3.9,4.4,4.5,100.0,5.0,54.1,34.2,4.4,4.2
3.8,4.8,4.6,4.8,100.0,6.0,45.7,36.4,3.6,4.3
7.2,6.1,6.2,5.6,100.0,5.9,72.2,66.1,5.5,6.4
5.9,7.1,6.4,5.0,100.0,3.5,64.3,59.6,7.4,6.3
7.4,5.5,6.1,6.6,100.0,9.0,56.1,60.2,7.1,6.0
2.5,5.2,5.3,3.1,100.0,4.4,51.8,55.7,4.4,4.2
6.7,5.4,5.1,4.5,100.0,5.1,47.1,38.0,4.7,5.3
4.2,1.1,3.8,2.8,100.0,3.7,22.3,20.3,3.5,3.1
4.3,5.8,4.8,2.4,100.0,6.3,48.6,45.2,4.9,4.4
4.6,6.3,6.8,6.7,100.0,6.5,67.2,50.2,5.5,5.9
4.7,4.8,3.8,4.3,100.0,6.1,32.3,27.5,3.3,4.0
4.6,4.9,5.4,6.8,100.0,6.8,56.4,55.3,4.1,5.1
5.1,6.0,5.7,5.0,100.0,3.7,28.1,55.4,6.1,5.6
5.7,4.3,6.5,6.0,100.0,5.1,55.7,56.7,5.1,5.5
2.9,4.4,2.8,4.7,100.0,4.2,46.1,20.0,4.0,3.6
6.0,5.9,5.3,5.0,100.0,4.1,33.3,65.2,5.2,5.4
2.1,1.0,1.1,1.4,100.0,1.8,20.0,20.0,2.1,1.4
5.6,6.7,4.3,3.4,100.0,5.0,53.9,49.1,4.7,4.9
3.1,3.3,3.2,4.1,100.0,3.1,33.7,27.2,2.1,3.3
5.3,7.1,7.3,6.3,100.0,9.0,60.6,74.8,5.7,6.7
6.7,4.5,6.3,5.0,100.0,6.7,50.6,84.9,5.7,5.9
5.3,7.6,5.3,6.2,100.0,5.8,51.1,65.8,4.4,5.9
5.7,5.6,7.2,4.9,100.0,7.2,84.7,75.8,6.2,6.4
4.9,4.8,3.6,3.5,100.0,3.4,20.0,23.5,3.0,4.1
8.8,6.1,7.4,7.9,100.0,8.1,64.1,77.9,6.9,7.6
6.1,5.5,7.1,5.7,100.0,8.4,59.4,71.7,5.8,6.2
6.4,5.5,3.2,4.1,100.0,3.7,36.7,45.3,4.8,4.9
6.4,7.3,6.9,6.0,100.0,5.7,66.6,61.8,7.0,6.5
3.4,2.5,2.6,1.9,100.0,5.3,47.6,38.9,3.5,2.8
3.5,5.1,4.9,4.6,100.0,2.9,25.6,27.8,2.9,4.2
5.6,5.3,3.8,4.2,100.0,4.4,39.4,49.6,2.8,4.4
3.7,3.5,3.5,4.1,100.0,3.3,42.0,37.7,4.5,3.7
4.3,5.3,4.2,3.5,100.0,0.9,30.8,20.0,3.3,4.4
6.0,5.1,6.7,6.5,100.0,7.1,52.6,63.8,6.4,6.0
4.3,4.1,4.0,5.3,100.0,6.3,39.7,45.5,4.9,4.4
6.2,5.9,4.5,5.4,100.0,5.4,48.9,60.8,6.5,5.9
4.0,3.5,4.2,3.1,100.0,1.9,47.8,45.8,3.1,3.9
2.5,3.1,1.9,3.3,100.0,2.4,26.9,20.0,2.1,2.6
6.2,5.6,4.6,5.8,100.0,4.3,38.5,55.3,5.3,5.6
4.0,2.5,2.8,2.9,100.0,0.5,20.0,20.0,1.9,2.9
5.4,5.7,4.2,5.9,100.0,4.8,44.0,45.4,3.8,5.0
2.8,3.1,3.7,3.4,100.0,3.7,49.0,20.0,4.3,3.4
7.0,7.6,8.5,8.4,100.0,9.7,82.7,79.3,6.6,7.7
6.2,7.2,6.0,7.3,100.0,9.0,52.9,95.0,5.2,6.4
5.4,5.9,5.2,5.6,100.0,6.1,43.8,70.2,4.3,5.2
5.7,7.3,8.0,5.9,100.0,8.3,65.2,59.0,7.3,6.9
4.6,2.9,3.1,3.9,100.0,1.8,40.9,38.0,3.5,3.7
5.7,6.2,6.5,6.7,100.0,8.2,63.0,55.0,4.7,6.0
3.9,4.4,6.0,3.9,100.0,7.2,55.0,54.4,4.6,4.6
4.6,4.1,5.9,5.0,100.0,4.8,51.9,63.1,5.3,4.8
6.1,6.5,7.5,6.2,100.0,7.9,67.7,67.8,7.2,6.4
5.8,5.0,6.1,5.1,100.0,7.0,59.7,53.9,6.5,5.5
6.9,6.1,4.9,6.1,100.0,7.6,36.5,65.9,4.8,5.9
3.2,3.8,3.8,3.3,100.0,2.3,24.6,20.0,2.6,3.5
3.2,2.0,4.7,3.2,100.0,2.4,29.8,37.5,5.4,3.9
5.0,4.1,5.6,5.4,100.0,4.1,31.6,33.3,5.6,5.0
4.8,3.7,5.1,5.0,100.0,6.5,75.6,41.1,4.9,4.8
3.9,3.2,3.1,2.9,100.0,0.5,36.2,40.5,2.0,3.3
8.4,8.3,8.0,7.3,100.0,4.1,86.3,79.4,7.6,7.9
7.8,6.6,7.5,7.2,100.0,8.6,69.0,54.0,5.9,7.3
5.7,5.2,6.5,6.5,100.0,6.3,66.3,51.8,5.1,5.9
6.4,6.3,4.8,4.7,100.0,5.1,39.5,42.8,4.4,5.3
5.5,2.5,5.0,5.2,100.0,2.7,43.7,34.2,4.6,4.6
3.3,5.0,2.9,5.2,100.0,1.0,26.2,41.2,3.9,4.0
6.9,4.6,5.8,4.0,100.0,4.2,58.4,35.7,4.6,5.2
5.6,5.2,4.7,5.6,100.0,5.9,45.6,48.0,4.4,5.3
2.8,3.0,4.1,4.2,100.0,2.3,42.4,32.7,3.4,3.4
6.7,6.9,4.6,5.3,100.0,6.9,54.0,51.6,5.0,5.3
6.5,3.6,5.6,5.9,100.0,3.3,55.4,43.6,3.4,5.4
2.7,2.7,2.9,4.6,100.0,1.4,25.4,20.0,3.1,3.3
3.6,4.5,3.4,4.3,100.0,4.8,47.7,24.9,3.4,3.7
4.4,3.0,5.0,4.3,100.0,3.8,34.4,37.4,4.3,4.0
7.8,6.4,6.8,8.1,100.0,7.3,87.4,84.9,7.1,7.5
6.7,5.5,6.2,6.4,100.0,4.9,39.7,54.0,5.7,6.0
3.9,2.5,3.2,1.2,100.0,1.8,30.4,31.6,3.5,3.2
5.7,4.8,4.3,5.6,100.0,6.3,51.8,68.5,4.6,4.7
4.3,2.8,2.4,2.8,100.0,3.4,20.0,32.8,3.4,3.3
6.0,6.9,6.0,6.6,100.0,7.0,57.3,53.5,6.1,6.4
5.3,4.1,5.4,4.3,100.0,3.4,36.5,47.4,5.2,4.9
4.7,5.9,5.5,4.8,100.0,4.6,46.6,59.1,5.5,4.9
6.9,5.6,7.8,5.8,100.0,9.4,64.6,64.1,7.5,6.7
3.4,2.3,4.6,4.1,100.0,0.9,31.5,20.0,2.8,3.7
3.3,5.2,2.9,4.8,100.0,5.7,20.7,24.6,4.2,3.6
4.0,3.7,4.2,3.6,100.0,4.3,36.5,43.1,4.4,3.9
7.3,5.0,5.9,5.0,100.0,6.3,62.7,71.5,6.7,6.1
2.6,1.5,2.7,3.2,100.0,4.2,29.0,22.0,3.7,2.5
1.0,2.6,1.0,1.6,100.0,0.5,20.0,20.0,1.9,1.8
6.2,4.1,4.4,5.5,100.0,6.4,51.8,30.5,3.7,5.1
6.4,5.4,4.7,4.6,100.0,8.6,60.7,61.9,6.3,5.5
4.5,6.3,6.4,6.0,100.0,8.4,72.3,87.9,6.7,6.0
4.0,5.4,6.0,2.6,100.0,1.2,46.2,42.8,3.4,4.5
3.1,4.3,4.1,5.7,100.0,5.5,40.7,57.0,4.2,4.2
5.6,8.6,6.5,6.6,100.0,9.2,76.3,56.7,5.5,6.6
1.0,2.9,3.4,2.3,100.0,4.5,20.0,20.0,1.7,2.3
4.4,5.6,4.7,3.4,100.0,2.3,23.7,20.8,5.1,4.5
4.3,6.0,5.4,4.1,100.0,6.8,42.4,56.6,4.2,5.1
5.6,5.5,5.3,5.9,100.0,8.4,70.8,47.8,4.6,5.7
3.1,3.8,4.2,3.4,100.0,4.3,39.4,48.3,5.8,3.7
5.1,5.4,4.4,5.1,100.0,2.9,53.3,45.5,4.7,5.2
1.7,2.5,2.6,3.8,100.0,2.5,20.0,32.9,2.5,2.4
5.4,3.7,3.0,3.9,100.0,5.6,45.7,58.1,5.0,4.4
6.7,5.7,6.2,4.7,100.0,5.5,57.5,33.8,6.1,6.2
4.4,5.0,2.8,4.2,100.0,1.7,34.6,41.2,3.9,4.3
4.8,7.1,5.8,4.0,100.0,6.6,57.0,43.5,5.0,5.5
7.1,6.4,5.3,7.0,100.0,4.5,52.0,63.2,5.9,6.2
3.3,6.4,3.7,5.8,100.0,5.1,48.6,31.4,4.4,4.5
4.1,4.6,5.6,5.1,100.0,7.6,50.8,67.0,5.7,5.0
3.8,4.5,4.5,3.1,100.0,1.1,34.5,45.9,3.7,3.8
6.6,6.0,4.4,4.4,100.0,6.1,38.7,32.8,4.6,4.9
5.6,4.9,6.3,5.5,100.0,5.6,57.0,57.3,7.1,5.7
5.0,4.7,3.5,5.5,100.0,5.0,46.9,54.0,4.8,4.6
3.1,6.0,3.3,5.2,100.0,4.9,52.5,48.4,4.3,4.4
6.0,4.3,6.2,4.4,100.0,4.2,36.5,53.2,5.6,5.4
6.6,4.6,5.7,6.7,100.0,4.3,69.6,68.6,6.2,6.0
3.2,4.0,1.2,3.1,100.0,0.5,20.0,20.0,2.8,3.0
5.9,7.5,5.9,5.9,100.0,8.6,72.8,73.5,5.5,6.1
4.0,5.0,3.9,3.6,100.0,3.9,36.6,31.3,4.7,4.1
4.5,5.5,5.4,5.6,100.0,6.5,62.0,56.1,5.7,5.6
6.5,6.0,6.2,5.5,100.0,6.1,66.7,79.5,7.3,5.8
2.5,3.6,3.5,4.3,100.0,1.2,20.0,43.5,3.9,3.6
3.2,5.7,4.1,3.2,100.0,4.9,52.9,41.1,5.0,4.3
4.3,4.9,5.6,5.1,100.0,5.1,53.4,44.7,3.9,4.9
3.7,6.1,4.4,4.0,100.0,3.5,43.3,51.9,3.3,4.5
6.7,6.2,7.4,6.6,100.0,8.1,69.6,75.0,7.3,6.9
4.3,4.0,4.8,3.9,100.0,2.3,45.3,48.6,4.8,4.2
4.4,4.0,4.1,5.3,100.0,5.8,28.8,40.6,4.2,4.2
5.0,4.2,4.3,4.2,100.0,7.2,30.8,53.5,4.7,4.4
3.7,3.4,4.4,3.2,100.0,4.3,20.0,20.9,2.4,3.2
3.7,4.9,4.6,3.9,100.0,3.8,34.8,31.6,4.8,4.3
5.5,5.9,5.5,5.3,100.0,5.6,47.2,64.5,5.3,5.6
4.7,6.7,4.1,4.0,100.0,6.9,40.7,62.2,4.3,5.0
3.7,5.3,4.4,3.3,100.0,6.8,44.7,49.7,5.5,4.4
5.2,5.5,5.0,3.4,100.0,7.2,35.6,40.4,4.3,4.7
2.5,3.2,3.9,4.6,100.0,1.6,20.0,37.5,3.2,3.4
5.5,7.0,6.0,5.6,100.0,4.2,56.7,58.2,6.0,6.0
8.0,9.0,7.7,7.3,100.0,7.8,73.7,52.3,8.7,8.2
5.8,5.5,5.4,4.8,100.0,5.6,43.3,60.2,4.7,5.3
5.3,4.3,5.4,5.2,100.0,5.1,67.4,40.0,4.6,5.2
5.5,5.3,5.7,5.5,100.0,5.5,58.0,60.3,5.1,5.4
4.2,3.7,4.3,3.9,100.0,5.0,31.5,26.5,3.8,4.2
7.6,7.5,6.8,7.1,100.0,7.4,83.5,69.1,6.3,7.2
4.7,5.9,5.5,4.2,100.0,3.5,38.1,53.5,5.0,5.0
6.3,7.4,6.4,7.2,100.0,5.8,74.3,83.4,6.8,6.7
2.5,4.1,3.6,2.0,100.0,4.3,46.9,39.3,5.2,3.5
7.3,6.6,7.0,7.5,100.0,10.0,76.4,91.4,8.0,7.0
5.9,6.3,5.4,4.7,100.0,4.7,48.6,77.0,4.8,5.5
6.6,7.4,6.2,5.6,100.0,5.4,53.5,73.5,6.8,6.6
5.6,6.3,4.3,4.2,100.0,9.0,55.4,53.0,4.4,5.2
5.8,5.2,4.8,4.7,100.0,3.9,25.2,41.5,4.8,4.9
5.9,7.4,6.5,6.9,100.0,7.5,54.5,67.7,5.8,6.5
6.1,4.8,3.9,6.5,100.0,8.0,71.8,63.4,4.9,5.1
2.2,2.2,2.3,1.3,100.0,0.6,25.3,31.1,1.9,2.1
4.3,2.9,3.8,4.5,100.0,2.9,48.1,20.0,4.9,4.2
3.6,4.7,5.1,4.9,100.0,4.0,55.9,50.3,4.7,4.6
5.6,5.0,5.2,5.0,100.0,3.2,58.6,31.0,5.5,5.1
3.3,6.1,5.4,5.6,100.0,7.3,46.1,49.0,4.2,4.9
6.2,6.0,6.4,6.3,100.0,6.0,72.1,63.0,5.4,6.2
3.0,1.9,2.7,3.3,100.0,0.8,35.2,20.0,2.3,2.9
4.8,7.0,5.4,4.3,100.0,4.5,60.4,60.6,5.5,5.6
2.0,2.4,3.5,2.3,100.0,3.7,24.4,20.0,2.7,2.5
6.6,6.1,5.4,6.7,100.0,6.3,59.7,61.3,6.6,6.1
4.8,5.3,4.5,6.2,100.0,3.7,53.6,39.3,5.0,5.1
5.1,4.4,5.0,5.5,100.0,6.2,51.0,57.0,5.5,4.9
4.0,5.1,3.7,1.5,100.0,4.9,42.0,46.6,4.3,3.9
8.6,7.1,7.6,6.4,100.0,6.9,62.2,60.4,6.6,7.2
7.2,7.7,6.7,6.3,100.0,6.2,62.1,72.0,6.9,7.0
6.6,5.0,4.9,5.5,100.0,7.4,48.5,59.3,6.1,5.7
5.2,4.9,4.4,5.1,100.0,4.5,43.7,48.5,5.5,4.9
5.8,5.7,6.0,5.3,100.0,8.3,51.9,55.2,6.2,5.8
2.2,4.4,3.5,4.9,100.0,2.8,56.3,47.1,5.1,4.0
5.5,4.6,5.5,5.0,100.0,5.1,53.9,69.5,6.6,5.3
6.6,7.1,7.9,8.1,100.0,6.1,78.6,73.4,8.2,7.5
4.8,4.9,5.8,7.6,100.0,6.2,56.6,68.1,5.9,5.6
3.2,4.5,4.8,3.3,100.0,3.9,39.5,46.5,4.7,3.9
3.8,3.4,6.3,4.6,100.0,3.6,58.3,60.8,4.4,4.8
3.4,1.7,2.9,3.8,100.0,3.2,20.0,27.5,4.1,3.2
6.3,6.5,5.0,4.6,100.0,6.7,44.6,70.2,5.7,5.8
6.4,5.0,5.3,5.1,100.0,3.5,47.2,65.4,6.2,5.7
3.1,1.8,2.0,3.7,100.0,1.4,20.0,43.1,4.0,2.8
2.8,4.8,3.7,4.3,100.0,4.1,33.4,20.0,4.2,3.9
3.1,5.0,4.5,6.4,100.0,2.9,48.2,52.8,4.4,4.5
3.2,5.5,4.9,4.8,100.0,4.1,34.9,57.0,3.9,4.3
2.5,3.4,4.6,3.0,100.0,4.8,33.1,41.9,3.9,3.2
4.8,8.0,6.1,5.5,100.0,8.3,51.6,53.3,5.3,5.7
5.2,4.7,5.7,5.2,100.0,6.0,52.8,40.1,5.8,5.3
4.0,6.4,3.4,4.6,100.0,4.5,40.8,62.5,4.4,4.3
4.4,4.0,4.4,4.1,100.0,3.1,43.5,33.8,3.4,4.2
6.1,4.7,7.5,5.4,100.0,7.9,82.1,62.8,6.1,6.4
7.0,7.5,4.8,7.2,100.0,9.2,82.6,95.5,7.3,6.2
5.3,4.7,4.9,3.2,100.0,2.5,56.7,30.0,4.5,4.6
3.3,3.3,4.2,3.6,100.0,5.4,26.8,49.0,3.7,3.9
5.9,4.7,5.0,5.5,100.0,4.8,50.6,49.8,6.9,5.6
4.6,4.5,5.1,2.6,100.0,3.2,50.3,36.9,4.5,4.4
4.6,5.2,6.1,5.5,100.0,4.6,63.0,49.6,3.2,5.1
6.6,3.5,6.4,4.1,100.0,7.6,67.6,67.9,6.6,5.6
3.4,3.7,2.4,3.3,100.0,2.6,20.0,30.9,2.7,3.2
5.8,6.1,5.9,5.4,100.0,7.4,65.4,80.6,6.5,5.7
4.9,3.8,5.2,4.7,100.0,5.6,54.4,44.0,5.0,5.0
4.7,5.4,5.1,5.0,100.0,5.1,42.2,32.4,4.4,5.0
4.7,4.9,4.6,6.8,100.0,4.7,40.7,45.2,6.1,5.3
5.4,6.1,4.7,5.1,100.0,5.9,46.5,52.9,5.3,5.4
3.1,3.3,5.0,1.2,100.0,1.4,23.9,22.0,3.1,3.4
8.3,6.8,7.6,7.6,100.0,8.2,61.6,36.1,6.6,7.5
3.8,4.9,5.9,4.8,100.0,6.3,60.5,32.3,6.3,5.1
5.4,6.0,4.5,5.6,100.0,6.7,52.2,54.2,6.1,5.3
5.4,5.7,5.6,6.6,100.0,7.6,63.5,72.8,6.9,6.0
4.3,3.0,3.8,1.8,100.0,4.2,45.0,25.6,4.0,3.5
4.3,6.2,4.8,5.6,100.0,7.5,55.9,64.4,6.3,5.3
5.0,4.5,5.8,4.3,100.0,1.2,55.8,31.0,5.0,5.3
5.5,6.0,7.0,7.1,100.0,7.6,52.4,65.3,5.7,6.2
1.9,3.5,2.1,3.1,100.0,4.8,22.4,20.7,2.7,2.6
3.7,4.8,6.2,3.4,100.0,3.9,56.9,53.2,6.4,4.8
3.9,4.3,4.3,5.4,100.0,3.0,32.7,30.9,4.4,4.3
6.4,4.9,7.4,5.9,100.0,7.6,54.7,41.0,6.4,6.5
5.5,6.0,5.7,4.2,100.0,4.3,55.5,64.3,6.4,5.3
4.7,4.5,4.6,4.2,100.0,2.9,41.5,24.1,4.6,4.5
5.5,5.0,5.2,5.1,100.0,4.2,44.1,31.6,5.3,5.0
5.1,4.3,5.8,3.8,100.0,3.6,39.2,62.3,3.3,4.9
3.5,3.5,4.3,5.1,100.0,5.0,35.9,38.2,2.6,3.9
6.4,6.8,5.9,4.7,100.0,5.1,78.5,66.3,7.3,6.2
4.1,4.8,4.9,3.9,100.0,5.0,55.0,50.7,4.1,4.2
1.1,1.0,1.0,1.0,100.0,1.1,20.0,20.0,1.6,1.4
3.3,5.8,4.7,5.8,100.0,6.9,42.4,44.2,5.8,4.6
4.5,2.1,3.0,3.3,100.0,5.2,55.7,25.4,3.9,3.5
2.7,3.8,1.8,2.0,100.0,1.8,35.8,52.4,4.3,2.9
3.7,2.3,3.6,3.9,100.0,1.2,31.8,28.5,3.2,3.7
4.3,6.9,6.0,5.7,100.0,6.4,53.8,55.0,5.6,5.6
6.9,5.1,7.3,7.2,100.0,6.0,65.3,74.3,6.6,6.5
4.8,6.5,5.3,5.1,100.0,5.0,58.6,49.4,6.4,5.5
4.2,4.2,5.5,4.5,100.0,2.5,46.8,36.6,4.1,4.5
6.2,5.2,5.1,5.0,100.0,6.7,63.9,71.7,4.9,5.1
5.1,4.6,3.1,5.9,100.0,3.3,41.3,35.7,4.1,4.7
4.1,4.8,2.6,5.2,100.0,3.9,24.8,43.7,3.9,3.9
2.2,2.7,2.8,4.6,100.0,3.2,35.1,41.6,3.1,3.0
5.3,2.1,3.5,3.6,100.0,2.6,30.8,21.6,2.4,3.7
5.9,5.2,4.1,5.0,100.0,5.4,34.4,43.2,5.3,5.2
